,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
106,-7.0,4.0,3.0,2.0,1.0,37.75,5.0,15.0,9.0,3.0,3.0,31.0,0.0,1.0,24.0,5.0,1.0,2.0,400827963.0,Bradley Beal,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
107,3.0,4.0,0.0,2.0,0.0,12.0,2.0,9.0,3.0,3.0,1.0,14.0,0.0,3.0,7.0,2.0,0.0,1.0,400827963.0,Kelly Oubre Jr.,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
108,-20.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,1.0,4.0,3.0,15.0,2.0,1.0,5.0,4.0,0.0,2.0,400827963.0,Nene Hilario,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
109,-6.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,2.0,1.0,3.0,400827963.0,DeJuan Blair,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
110,-24.0,1.0,0.0,0.0,0.0,2.25,1.0,4.0,1.0,0.0,0.0,17.0,0.0,2.0,2.0,1.0,0.0,2.0,400827963.0,Gary Neal,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
111,-24.0,0.0,0.0,2.0,0.0,16.25,2.0,8.0,1.0,4.0,4.0,20.0,1.0,2.0,6.0,3.0,2.0,1.0,400827963.0,Ramon Sessions,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
112,-23.0,4.0,1.0,1.0,0.0,19.75,6.0,7.0,3.0,2.0,1.0,27.0,1.0,0.0,8.0,7.0,1.0,2.0,400827963.0,Jared Dudley,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
113,-5.0,2.0,1.0,0.0,0.0,6.25,1.0,3.0,1.0,2.0,2.0,11.0,0.0,0.0,5.0,1.0,0.0,1.0,400827963.0,Garrett Temple,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
114,,,,,,,,,,,,,,,,,,,400827963.0,Drew Gooden,Washington Wizards,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
115,-8.0,1.0,0.0,0.0,0.0,11.5,4.0,4.0,2.0,2.0,1.0,18.0,2.0,4.0,5.0,6.0,0.0,2.0,400827963.0,Amir Johnson,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
116,9.0,3.0,0.0,2.0,1.0,40.5,7.0,12.0,4.0,5.0,4.0,28.0,3.0,0.0,12.0,10.0,5.0,1.0,400827963.0,Jae Crowder,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
117,9.0,4.0,3.0,3.0,2.0,42.0,5.0,13.0,9.0,0.0,0.0,22.0,3.0,2.0,21.0,8.0,1.0,2.0,400827963.0,Jared Sullinger,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
118,6.0,5.0,2.0,2.0,0.0,13.0,0.0,6.0,2.0,0.0,0.0,26.0,0.0,1.0,6.0,0.0,2.0,2.0,400827963.0,Avery Bradley,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
119,9.0,3.0,1.0,8.0,0.0,32.25,1.0,15.0,5.0,6.0,5.0,26.0,0.0,0.0,16.0,1.0,2.0,3.0,400827963.0,Isaiah Thomas,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
120,5.0,0.0,0.0,0.0,0.0,7.25,3.0,4.0,1.0,0.0,0.0,13.0,0.0,3.0,2.0,3.0,1.0,1.0,400827963.0,David Lee,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
121,18.0,0.0,0.0,0.0,0.0,14.25,5.0,3.0,1.0,4.0,4.0,20.0,2.0,2.0,6.0,7.0,0.0,1.0,400827963.0,Jonas Jerebko,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
122,1.0,0.0,0.0,0.0,1.0,6.25,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,400827963.0,Jordan Mickey,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
123,-4.0,0.0,0.0,0.0,0.0,9.5,1.0,4.0,3.0,2.0,1.0,5.0,1.0,2.0,7.0,2.0,0.0,0.0,400827963.0,Tyler Zeller,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
124,29.0,5.0,3.0,4.0,1.0,43.75,5.0,11.0,7.0,3.0,2.0,27.0,2.0,0.0,19.0,7.0,4.0,3.0,400827963.0,Kelly Olynyk,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
125,4.0,3.0,1.0,3.0,0.0,11.25,0.0,8.0,2.0,0.0,0.0,19.0,1.0,2.0,5.0,1.0,0.0,0.0,400827963.0,Terry Rozier,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
126,26.0,4.0,2.0,2.0,0.0,32.5,6.0,12.0,7.0,0.0,0.0,30.0,0.0,3.0,16.0,6.0,3.0,2.0,400827963.0,Evan Turner,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
127,-4.0,2.0,0.0,0.0,0.0,1.25,1.0,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,400827963.0,R.J. Hunter,Boston Celtics,400827963,2,3,2015-11-06,Boston Celtics,3,118,2,Washington Wizards,98
128,-8.0,0.0,0.0,0.0,1.0,16.75,6.0,3.0,2.0,0.0,0.0,23.0,3.0,1.0,4.0,9.0,0.0,1.0,400827997.0,Amir Johnson,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
129,13.0,7.0,2.0,2.0,0.0,26.0,2.0,12.0,3.0,5.0,4.0,37.0,0.0,3.0,12.0,2.0,4.0,1.0,400827997.0,Jae Crowder,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
130,-5.0,2.0,1.0,3.0,1.0,34.0,5.0,10.0,5.0,0.0,0.0,20.0,5.0,2.0,11.0,10.0,1.0,0.0,400827997.0,Jared Sullinger,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
131,2.0,2.0,0.0,1.0,0.0,7.25,3.0,6.0,1.0,0.0,0.0,18.0,0.0,1.0,2.0,3.0,0.0,0.0,400827997.0,Avery Bradley,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
132,-12.0,10.0,1.0,1.0,0.0,25.0,1.0,20.0,6.0,8.0,7.0,34.0,1.0,0.0,20.0,2.0,1.0,3.0,400827997.0,Isaiah Thomas,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
133,2.0,0.0,0.0,3.0,2.0,27.25,1.0,7.0,5.0,4.0,3.0,21.0,4.0,2.0,13.0,5.0,0.0,1.0,400827997.0,David Lee,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
134,17.0,1.0,1.0,3.0,1.0,13.75,1.0,2.0,2.0,1.0,1.0,15.0,0.0,3.0,6.0,1.0,0.0,1.0,400827997.0,Jonas Jerebko,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
135,24.0,1.0,0.0,2.0,0.0,14.25,0.0,8.0,5.0,1.0,1.0,22.0,1.0,3.0,11.0,1.0,0.0,2.0,400827997.0,Kelly Olynyk,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
136,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400827997.0,Terry Rozier,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
137,32.0,4.0,1.0,6.0,0.0,36.25,5.0,12.0,6.0,0.0,0.0,29.0,0.0,2.0,13.0,5.0,4.0,1.0,400827997.0,Evan Turner,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
138,19.0,3.0,1.0,0.0,1.0,19.25,7.0,5.0,3.0,0.0,0.0,19.0,0.0,1.0,7.0,7.0,1.0,2.0,400827997.0,R.J. Hunter,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
139,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400827997.0,James Young,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
140,,,,,,,,,,,,,,,,,,,400827997.0,Tyler Zeller,Boston Celtics,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
141,23.0,0.0,0.0,1.0,0.0,23.5,5.0,6.0,4.0,0.0,0.0,24.0,3.0,1.0,8.0,8.0,2.0,0.0,400827997.0,Jabari Parker,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
142,-4.0,3.0,1.0,0.0,0.0,22.25,3.0,13.0,6.0,3.0,3.0,24.0,0.0,5.0,16.0,3.0,2.0,4.0,400827997.0,Giannis Antetokounmpo,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
143,7.0,0.0,0.0,4.0,1.0,45.0,12.0,11.0,7.0,5.0,3.0,33.0,2.0,2.0,17.0,14.0,1.0,2.0,400827997.0,Greg Monroe,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
144,2.0,0.0,0.0,2.0,0.0,8.5,0.0,4.0,2.0,0.0,0.0,24.0,0.0,1.0,4.0,0.0,1.0,1.0,400827997.0,Tyler Ennis,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
145,-1.0,6.0,2.0,2.0,1.0,21.0,2.0,12.0,3.0,5.0,5.0,37.0,0.0,1.0,13.0,2.0,0.0,1.0,400827997.0,Khris Middleton,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
146,-22.0,0.0,0.0,0.0,0.0,6.75,1.0,3.0,1.0,2.0,0.0,10.0,2.0,1.0,2.0,3.0,1.0,2.0,400827997.0,John Henson,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
147,-24.0,0.0,0.0,0.0,0.0,7.5,2.0,4.0,1.0,2.0,1.0,13.0,2.0,1.0,3.0,4.0,0.0,1.0,400827997.0,Johnny O'Bryant III,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
148,-14.0,2.0,0.0,1.0,0.0,7.75,3.0,3.0,1.0,2.0,1.0,12.0,0.0,1.0,3.0,3.0,0.0,1.0,400827997.0,Damien Inglis,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
149,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,400827997.0,Chris Copeland,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
150,-1.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,400827997.0,Miles Plumlee,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
151,-20.0,0.0,0.0,2.0,0.0,4.75,1.0,3.0,1.0,0.0,0.0,19.0,0.0,2.0,2.0,1.0,0.0,3.0,400827997.0,Greivis Vasquez,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
152,-8.0,4.0,2.0,2.0,0.0,23.5,2.0,9.0,3.0,4.0,4.0,30.0,0.0,3.0,12.0,2.0,3.0,2.0,400827997.0,Jerryd Bayless,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
153,-9.0,1.0,1.0,0.0,0.0,3.5,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,400827997.0,Rashad Vaughn,Milwaukee Bucks,400827997,3,3,2015-11-10,Milwaukee Bucks,4,83,4,Boston Celtics,99
154,2.0,4.0,1.0,1.0,0.0,27.25,4.0,10.0,6.0,4.0,4.0,29.0,1.0,4.0,17.0,5.0,2.0,4.0,400828003.0,C.J. Miles,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
155,15.0,5.0,2.0,3.0,0.0,44.5,9.0,22.0,10.0,5.0,4.0,37.0,1.0,4.0,26.0,10.0,1.0,6.0,400828003.0,Paul George,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
156,-6.0,0.0,0.0,0.0,3.0,20.0,1.0,7.0,4.0,8.0,3.0,25.0,1.0,4.0,11.0,2.0,1.0,3.0,400828003.0,Ian Mahinmi,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
157,5.0,3.0,1.0,5.0,0.0,19.5,4.0,8.0,3.0,0.0,0.0,37.0,0.0,5.0,7.0,4.0,0.0,1.0,400828003.0,George Hill,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
158,15.0,3.0,1.0,6.0,0.0,32.0,1.0,9.0,4.0,6.0,4.0,35.0,1.0,3.0,13.0,2.0,4.0,2.0,400828003.0,Monta Ellis,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
159,6.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,2.0,2.0,2.0,18.0,1.0,4.0,6.0,4.0,0.0,0.0,400828003.0,Lavoy Allen,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
160,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400828003.0,Myles Turner,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
161,4.0,2.0,1.0,2.0,2.0,20.25,2.0,7.0,4.0,2.0,1.0,22.0,1.0,2.0,10.0,3.0,0.0,2.0,400828003.0,Chase Budinger,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
162,19.0,0.0,0.0,3.0,0.0,26.5,5.0,10.0,5.0,4.0,2.0,23.0,3.0,2.0,12.0,8.0,0.0,0.0,400828003.0,Jordan Hill,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
163,-6.0,0.0,0.0,0.0,1.0,7.75,2.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,1.0,0.0,400828003.0,Glenn Robinson III,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
164,,,,,,,,,,,,,,,,,,,400828003.0,Solomon Hill,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
165,,,,,,,,,,,,,,,,,,,400828003.0,Joe Young,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
166,,,,,,,,,,,,,,,,,,,400828003.0,Rodney Stuckey,Indiana Pacers,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
167,-1.0,1.0,0.0,1.0,1.0,14.0,2.0,5.0,3.0,4.0,1.0,14.0,0.0,1.0,7.0,2.0,1.0,2.0,400828003.0,Amir Johnson,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
168,6.0,3.0,1.0,2.0,0.0,22.75,5.0,5.0,1.0,2.0,2.0,26.0,0.0,5.0,5.0,5.0,5.0,4.0,400828003.0,Jae Crowder,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
169,-4.0,3.0,1.0,2.0,0.0,29.75,8.0,10.0,5.0,0.0,0.0,33.0,3.0,3.0,11.0,11.0,1.0,4.0,400828003.0,Jared Sullinger,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
170,-8.0,4.0,1.0,4.0,0.0,23.25,3.0,13.0,4.0,7.0,5.0,30.0,0.0,2.0,14.0,3.0,0.0,2.0,400828003.0,Isaiah Thomas,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
171,-10.0,0.0,0.0,3.0,2.0,33.25,3.0,13.0,9.0,2.0,2.0,33.0,0.0,2.0,20.0,3.0,1.0,2.0,400828003.0,Evan Turner,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
172,-3.0,0.0,0.0,0.0,0.0,20.0,4.0,5.0,4.0,7.0,5.0,16.0,2.0,2.0,13.0,6.0,0.0,1.0,400828003.0,David Lee,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
173,-10.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,3.0,0.0,2.0,0.0,0.0,400828003.0,Jonas Jerebko,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
174,-3.0,2.0,0.0,1.0,0.0,6.5,0.0,5.0,1.0,2.0,2.0,15.0,0.0,2.0,4.0,0.0,1.0,2.0,400828003.0,Kelly Olynyk,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
175,-20.0,4.0,0.0,2.0,0.0,13.75,0.0,6.0,1.0,8.0,6.0,21.0,1.0,4.0,8.0,1.0,1.0,1.0,400828003.0,Marcus Smart,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
176,3.0,4.0,0.0,1.0,0.0,6.75,0.0,9.0,2.0,0.0,0.0,16.0,1.0,2.0,4.0,1.0,0.0,0.0,400828003.0,Terry Rozier,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
177,-5.0,3.0,1.0,1.0,0.0,9.5,2.0,5.0,2.0,0.0,0.0,20.0,0.0,0.0,5.0,2.0,0.0,0.0,400828003.0,R.J. Hunter,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
178,,,,,,,,,,,,,,,,,,,400828003.0,Tyler Zeller,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
179,,,,,,,,,,,,,,,,,,,400828003.0,James Young,Boston Celtics,400828003,4,5,2015-11-11,Boston Celtics,4,91,3,Indiana Pacers,102
180,-15.0,3.0,1.0,2.0,0.0,24.5,7.0,10.0,5.0,4.0,3.0,32.0,1.0,3.0,14.0,8.0,0.0,6.0,400828016.0,Paul Millsap,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
181,-16.0,3.0,0.0,2.0,0.0,16.5,2.0,13.0,6.0,0.0,0.0,28.0,0.0,2.0,12.0,2.0,0.0,2.0,400828016.0,Kent Bazemore,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
182,-4.0,2.0,1.0,8.0,2.0,39.0,5.0,11.0,6.0,0.0,0.0,32.0,1.0,3.0,13.0,6.0,1.0,0.0,400828016.0,Al Horford,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
183,-13.0,0.0,0.0,3.0,0.0,14.0,3.0,6.0,2.0,2.0,2.0,25.0,1.0,1.0,6.0,4.0,0.0,3.0,400828016.0,Jeff Teague,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
184,-18.0,5.0,3.0,1.0,0.0,16.75,3.0,6.0,4.0,0.0,0.0,31.0,0.0,2.0,11.0,3.0,0.0,2.0,400828016.0,Kyle Korver,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
185,-7.0,1.0,0.0,1.0,0.0,6.75,1.0,4.0,1.0,0.0,0.0,12.0,0.0,1.0,2.0,1.0,1.0,0.0,400828016.0,Mike Scott,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
186,8.0,0.0,0.0,1.0,0.0,8.5,0.0,1.0,1.0,7.0,5.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,400828016.0,Mike Muscala,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
187,-8.0,0.0,0.0,0.0,0.0,6.75,2.0,3.0,1.0,2.0,1.0,14.0,1.0,0.0,3.0,3.0,0.0,0.0,400828016.0,Tiago Splitter,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400828016.0,Shelvin Mack,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
189,0.0,3.0,0.0,7.0,0.0,22.0,2.0,10.0,3.0,5.0,4.0,24.0,0.0,1.0,10.0,2.0,0.0,2.0,400828016.0,Dennis Schroder,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
190,3.0,3.0,1.0,1.0,0.0,7.75,1.0,4.0,2.0,0.0,0.0,14.0,0.0,1.0,5.0,1.0,0.0,1.0,400828016.0,Justin Holiday,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
191,5.0,0.0,0.0,0.0,0.0,18.25,4.0,8.0,5.0,0.0,0.0,21.0,1.0,0.0,10.0,5.0,1.0,0.0,400828016.0,Thabo Sefolosha,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
192,,,,,,,,,,,,,,,,,,,400828016.0,Tim Hardaway Jr.,Atlanta Hawks,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
193,17.0,3.0,1.0,4.0,3.0,45.0,5.0,13.0,7.0,2.0,2.0,36.0,3.0,3.0,17.0,8.0,3.0,1.0,400828016.0,Amir Johnson,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
194,19.0,5.0,1.0,1.0,1.0,37.0,2.0,15.0,6.0,2.0,2.0,38.0,6.0,2.0,15.0,8.0,4.0,0.0,400828016.0,Jae Crowder,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
195,11.0,1.0,0.0,2.0,1.0,30.5,7.0,11.0,5.0,0.0,0.0,24.0,3.0,2.0,10.0,10.0,1.0,1.0,400828016.0,Jared Sullinger,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
196,22.0,9.0,4.0,10.0,0.0,50.75,5.0,18.0,8.0,4.0,3.0,34.0,0.0,3.0,23.0,5.0,2.0,2.0,400828016.0,Isaiah Thomas,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
197,0.0,5.0,1.0,3.0,0.0,12.25,3.0,10.0,2.0,0.0,0.0,30.0,0.0,1.0,5.0,3.0,0.0,3.0,400828016.0,Marcus Smart,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
198,-4.0,0.0,0.0,1.0,0.0,6.75,1.0,4.0,2.0,0.0,0.0,12.0,0.0,0.0,4.0,1.0,0.0,0.0,400828016.0,David Lee,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
199,-8.0,0.0,0.0,0.0,0.0,7.25,1.0,3.0,1.0,2.0,2.0,12.0,2.0,2.0,4.0,3.0,0.0,1.0,400828016.0,Jonas Jerebko,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
200,4.0,0.0,0.0,1.0,0.0,8.5,2.0,2.0,2.0,1.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,1.0,400828016.0,Tyler Zeller,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
201,-2.0,6.0,3.0,1.0,2.0,25.75,2.0,13.0,6.0,0.0,0.0,17.0,1.0,1.0,15.0,3.0,0.0,0.0,400828016.0,Kelly Olynyk,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
202,-2.0,1.0,1.0,0.0,0.0,6.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.0,3.0,2.0,0.0,0.0,400828016.0,R.J. Hunter,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
203,8.0,3.0,0.0,4.0,0.0,16.75,3.0,11.0,2.0,1.0,1.0,24.0,2.0,3.0,5.0,5.0,0.0,1.0,400828016.0,Evan Turner,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
204,,,,,,,,,,,,,,,,,,,400828016.0,Terry Rozier,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
205,,,,,,,,,,,,,,,,,,,400828016.0,Avery Bradley,Boston Celtics,400828016,3,8,2015-11-13,Boston Celtics,4,106,4,Atlanta Hawks,93
206,0.0,0.0,0.0,0.0,3.0,18.25,4.0,5.0,3.0,2.0,1.0,30.0,1.0,4.0,7.0,5.0,0.0,2.0,400828036.0,Amir Johnson,Boston Celtics,400828036,4,5,2015-11-15,Oklahoma City Thunder,4,85,6,Boston Celtics,100
207,-2.0,3.0,1.0,0.0,1.0,15.25,2.0,9.0,4.0,1.0,1.0,25.0,1.0,1.0,10.0,3.0,0.0,2.0,400828036.0,Jae Crowder,Boston Celtics,400828036,4,5,2015-11-15,Oklahoma City Thunder,4,85,6,Boston Celtics,100
208,5.0,3.0,0.0,3.0,1.0,39.75,10.0,11.0,3.0,3.0,2.0,31.0,5.0,3.0,8.0,15.0,4.0,3.0,400828036.0,Jared Sullinger,Boston Celtics,400828036,4,5,2015-11-15,Oklahoma City Thunder,4,85,6,Boston Celtics,100
209,15.0,9.0,3.0,8.0,0.0,35.0,1.0,18.0,8.0,1.0,1.0,34.0,1.0,2.0,20.0,2.0,0.0,2.0,400828036.0,Isaiah Thomas,Boston Celtics,400828036,4,5,2015-11-15,Oklahoma City Thunder,4,85,6,Boston Celtics,100
